crawl_date,brand,product_id,product_name,series_name,space,style,price_display,original_price,size,color,material,serial_number,part_no,primary_image_url,gallery_image_count,display_image_count,display_image_urls,display_image_local_paths,display_image_selection_basis,description_text,detail_content_text,buy_url,detail_url,source_endpoint,created_at,updated_at
2026-04-02,联邦家私,216,面漆饰面[WL08]亚麻布纹,定制色板,,,面议,0.00,定制,,,[WL08]亚麻布纹,,https://img.landbond.com/storage/uploads/goods/20231130/cc248c747162a4efaf01498df3cbe36d.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231130/c4232991e577de3ec177e600aa526b9f.jpg?imageView2/1/w/300/h/300,data/images/landbond/216/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/216,https://www.landbond.com/goods/lists/0/?page=34&serie=,2023-11-30 15:19:20,2026-01-07 10:39:33
2026-04-02,联邦家私,217,免漆饰面[WL09]卡拉卡塔,定制色板,,,面议,0.00,定制,,,[WL09]卡拉卡塔,,https://img.landbond.com/storage/uploads/goods/20231130/bed3528a503dc40726f449a3358db94a.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231130/6dfc94c682935a6fa97caeb3dd917b32.jpg?imageView2/1/w/300/h/300,data/images/landbond/217/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/217,https://www.landbond.com/goods/lists/0/?page=34&serie=,2023-11-30 15:20:42,2026-01-07 10:42:42
2026-04-02,联邦家私,218,免漆饰面[WL19]万重山,定制色板,,,面议,0.00,定制,,,[WL19]万重山,,https://img.landbond.com/storage/uploads/goods/20231130/e6770b6e13ff0874faaafe8554b5b44d.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231130/f8c00ca055fecc80281e6fedf1eb2a2f.jpg?imageView2/1/w/300/h/300,data/images/landbond/218/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/218,https://www.landbond.com/goods/lists/0/?page=34&serie=,2023-11-30 15:22:14,2026-01-07 10:41:42
2026-04-02,联邦家私,219,免漆饰面[WL20]格尔布纹,定制色板,,,面议,0.00,定制,,,[WL20]格尔布纹,,https://img.landbond.com/storage/uploads/goods/20231130/1158ec8b926d06794713aa3424867f6c.jpg,1,1,https://img.landbond.com/storage/uploads/goods/20231130/cc9a1fdd174d2a9b06e97ba8848b465b.jpg?imageView2/1/w/300/h/300,data/images/landbond/219/display_01.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/219,https://www.landbond.com/goods/lists/0/?page=34&serie=,2023-11-30 15:23:13,2026-03-06 12:18:37
2026-04-02,联邦家私,238,联邦舒雨客厅玄关柜沙发背柜,舒雨,客厅,时尚轻奢,21380,0.00,2250*450*830,,,Q2351HB沙发背柜,,https://img.landbond.com/storage/uploads/goods/20231206/6841cc34fc66338a7237fbebbf066f56.jpg,5,5,https://img.landbond.com/storage/uploads/goods/20231205/57ff158a3f06289eab746859cc7648e7.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/e2e61f1d33836e98705b87fad14b1d8a.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/419e9222bf55632d09426006808434a4.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/998a9b2650c32c5199750ec9dc49b66e.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20250906/677e83a5231e87373cc7f6b10c000ed1.jpg?imageView2/1/w/300/h/300,data/images/landbond/238/display_01.png | data/images/landbond/238/display_02.png | data/images/landbond/238/display_03.png | data/images/landbond/238/display_04.png | data/images/landbond/238/display_05.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://403683389.shop.n.weimob.com/bos/shop/403683389/0/6902438389/goods/detail/index?id=122967927098389,https://www.landbond.com/goods/detail/238,https://www.landbond.com/goods/lists/0/?page=22&serie=,2023-12-05 16:35:32,2026-04-01 22:08:23
2026-04-02,联邦家私,240,联邦舒雨时尚轻奢卧房捕梦床Q2351W(1.8M)大床,舒雨,卧室,时尚轻奢,33800,33800.00,2380*2200*1290,,,Q2562HB（1.8M）大床[茅台37半皮],,https://img.landbond.com/storage/uploads/video/20231206/363c0d1b1635a72a2e3aa49886cec0b7.mp4,5,5,https://img.landbond.com/storage/uploads/goods/20231205/b6cbefe10b3090e8705d3f6abb192b8f.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/65e4ca9551e59626151df8b1bc89a45c.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/389eada525320778b7b5a233b5095588.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/6b6f3aa7e9de3e7ce05e5d0059249050.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231205/9de5ee69a665a854f40c3225fd433fdb.png?imageView2/1/w/300/h/300,data/images/landbond/240/display_01.png | data/images/landbond/240/display_02.png | data/images/landbond/240/display_03.png | data/images/landbond/240/display_04.png | data/images/landbond/240/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/CS_W6yV,https://www.landbond.com/goods/detail/240,https://www.landbond.com/goods/lists/0/?page=13&serie=,2023-12-05 17:03:10,2026-04-01 16:03:59
2026-04-02,联邦家私,241,联邦舒雨时尚轻奢客厅休闲椅贝壳椅,舒雨,客厅,时尚轻奢,6500,6500.00,830*920*890,,,Q2561HB休闲椅[DY-25超纤],,https://img.landbond.com/storage/uploads/goods/20231205/ec50d7211d7a7a92a675630fc67168c4.png,5,5,https://img.landbond.com//storage/uploads/goods/20240831/453c041e78ac7777f6e36e40dbb548d5.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/da0e1010a778564be08cc7be2f9851e4.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/fce2371d93ff2e125e00af8f85b15db9.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/db55061125c08c7cd83c404ffcf4c85d.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/d0722d869b42ad3d9501e3fe02ef556c.png?imageView2/1/w/300/h/300,data/images/landbond/241/display_01.png | data/images/landbond/241/display_02.png | data/images/landbond/241/display_03.png | data/images/landbond/241/display_04.png | data/images/landbond/241/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/Dx_W6XU,https://www.landbond.com/goods/detail/241,https://www.landbond.com/goods/lists/0/?page=14&serie=,2023-12-05 17:07:27,2026-04-01 22:43:36
2026-04-02,联邦家私,248,联邦舒雨客厅宝塔茶几,舒雨,客厅,时尚轻奢,7680,7680.00,930*930*350,,,Q2357HB-1(0.93M)大方几[鱼肚白岩板],,https://img.landbond.com/storage/uploads/goods/20231207/17c3497844a4a8735fc622d1195213ec.png,5,5,https://img.landbond.com/storage/uploads/goods/20231207/34cb940f1edc48d912b6955ca1db0337.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231207/e8255ddc36b382c1e894cedb0b1dea90.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231207/a866d01598d0ca6ef314908e45d6ddb0.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20231207/2ca3888863aa47d0e88f1928c69338b1.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20250906/c3c6355b9a0054e947398a8cadb79428.jpg?imageView2/1/w/300/h/300,data/images/landbond/248/display_01.png | data/images/landbond/248/display_02.png | data/images/landbond/248/display_03.png | data/images/landbond/248/display_04.png | data/images/landbond/248/display_05.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,,https://www.landbond.com/goods/detail/248,https://www.landbond.com/goods/lists/0/?page=14&serie=,2023-12-07 21:56:26,2026-04-01 15:41:50
2026-04-02,联邦家私,251,联邦舒雨黑胡桃餐台家宴餐桌,舒雨,餐厅,时尚轻奢,12000,12000.00,1530*800*755,,,Q2561HB（1.53M）餐台[爵士白大理石],,https://img.landbond.com//storage/uploads/goods/20240831/80abb84bf6ea61eb99b6645e025fa82b.png,5,5,https://img.landbond.com//storage/uploads/goods/20240831/eac0bff02cf02d08ae6a8d458b5eb449.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/99c6b5df5d9af6304a035a1d406de995.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/52e3b696d81f0a627ff49f1e5bc14150.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/42ddd7fb1529cd1c339708abaf238cca.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240831/0f2186070422f821a6a006f53d122e94.png?imageView2/1/w/300/h/300,data/images/landbond/251/display_01.png | data/images/landbond/251/display_02.png | data/images/landbond/251/display_03.png | data/images/landbond/251/display_04.png | data/images/landbond/251/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/BL_W6Pt,https://www.landbond.com/goods/detail/251,https://www.landbond.com/goods/lists/0/?page=22&serie=,2023-12-07 23:12:50,2026-04-01 21:42:06
2026-04-02,联邦家私,260,联邦舒雨时尚轻奢客厅多功能玄关朱雀玄关,舒雨,客厅,时尚轻奢,3990,3990.00,1350*350*850,,,Q2351玄关台,,https://img.landbond.com/storage/uploads/goods/20240217/f72a643ad235cf02ece09205e7849552.png,4,4,https://img.landbond.com/storage/uploads/goods/20240217/482c5297b9d322e9e80b831284fc1d66.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20240217/8aaf80b65e7af13c5d30bbc708d6b1c1.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20240217/b28c344e9f2285c2a730275ec1526496.png?imageView2/1/w/300/h/300 | https://img.landbond.com/storage/uploads/goods/20240217/d228bb304fce6e5c589bc266dc1eb552.png?imageView2/1/w/300/h/300,data/images/landbond/260/display_01.png | data/images/landbond/260/display_02.png | data/images/landbond/260/display_03.png | data/images/landbond/260/display_04.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://403683389.shop.n.weimob.com/bos/shop/403683389/0/6902438389/goods/detail/index?vid=0&id=125366106098389&essharewid=10151998389&share_vid=6015649048389&pmc=3%7C5.essharewid.0-3.vid.0-2%7C3%7C5.share_vid.86400,https://www.landbond.com/goods/detail/260,https://www.landbond.com/goods/lists/0/?page=21&serie=,2024-02-17 17:47:37,2026-03-26 05:26:38
2026-04-02,联邦家私,264,联邦电动智能美容床垫多功能升降遥控双人电动真皮床40周年纪念版,Basic,卧室,原木自然,31320,31320.00,1800*2000mm,,,,,https://img.landbond.com//storage/uploads/goods/20240513/734eef1421afd636345a74d4d0c81c7a.jpg,6,6,https://img.landbond.com//storage/uploads/goods/20240515/d7c6b34152b842cbb0d59cc7d8826489.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240513/1eef951b42f2d81a416f2b5089e50a27.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240513/aff5763739232a8bc33e80e85cf12227.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240513/86eb6608579fd9538dcaebfc5fb644b9.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240513/d5469da208e937647f7f9366d020866b.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240513/9efc546528e747983712e3c44023fd9a.jpg?imageView2/1/w/300/h/300,data/images/landbond/264/display_01.jpg | data/images/landbond/264/display_02.jpg | data/images/landbond/264/display_03.jpg | data/images/landbond/264/display_04.jpg | data/images/landbond/264/display_05.jpg | data/images/landbond/264/display_06.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/BD_OHOR,https://www.landbond.com/goods/detail/264,https://www.landbond.com/goods/lists/0/?page=4&serie=,2024-05-13 10:01:15,2026-04-02 00:24:22
2026-04-02,联邦家私,265,联邦家具全实木床现代简约1.8米轻奢北美黑胡桃木主卧兰亭双人床,Basic,卧室,轻复古,5096,0.00,1800mm*2000mm,,FAS级北美黑胡桃,,,https://img.landbond.com//storage/uploads/goods/20240619/3394712038406706c810319751c384f6.jpg,5,5,https://img.landbond.com//storage/uploads/goods/20240619/3b764e7753888886cb67bf835085cde7.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/9c23fccd1c0c66134753da9d05fec220.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/4bff8668d0cef74aa446d900b3e4ea64.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/26b8fccba0f5b08fc4bb874f9e3e2f76.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/834a8117f7a5c481bcaf68fa0639ee31.jpg?imageView2/1/w/300/h/300,data/images/landbond/265/display_01.jpg | data/images/landbond/265/display_02.jpg | data/images/landbond/265/display_03.jpg | data/images/landbond/265/display_04.jpg | data/images/landbond/265/display_05.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10103752310575.html,https://www.landbond.com/goods/detail/265,https://www.landbond.com/goods/lists/0/?page=13&serie=,2024-06-19 15:18:03,2026-04-01 17:05:44
2026-04-02,联邦家私,266,联邦家具多功能电动单人沙发椅奶油风真皮可摇可旋转可躺电动沙发,Basic,客厅,轻复古,2723,0.00,L85*W108*H96,,头层牛皮,悠然真皮沙发,,https://img.landbond.com//storage/uploads/goods/20240619/51cb661da06c0a9b85ebb2f350d728a4.jpg,5,5,https://img.landbond.com//storage/uploads/goods/20240619/6d4b12023e1678246623501c0a6f4ca9.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/f8d292d53ed4b011a9d47b75e606f6e4.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/a9bc4b81235fd3e8da83698a309dbb5e.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/1afd0dd1cf49d14127fe93f1b504fec7.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/e8449cecc526d0260f8b82ea5bd300f0.jpg?imageView2/1/w/300/h/300,data/images/landbond/266/display_01.jpg | data/images/landbond/266/display_02.jpg | data/images/landbond/266/display_03.jpg | data/images/landbond/266/display_04.jpg | data/images/landbond/266/display_05.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10105006765077.html,https://www.landbond.com/goods/detail/266,https://www.landbond.com/goods/lists/0/?page=12&serie=,2024-06-19 15:28:07,2026-04-01 23:14:22
2026-04-02,联邦家私,267,联邦家具真皮沙发头层牛皮意式米尼复古客厅焦糖色萨克斯现代沙发,Basic,卧室,轻复古,3623,0.00,L180*W88*H75,,头层牛皮,,,https://img.landbond.com//storage/uploads/goods/20240619/2d17810f99810b5d375565b8d921653b.jpg,4,3,https://img.landbond.com//storage/uploads/goods/20240619/5fc48074a97c6bc1c749b14236f6fd9e.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/2b5b047f2296bd0ce406d0796276ef01.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240619/9671f8b4ebb9da16304a016b043a5860.jpg?imageView2/1/w/300/h/300,data/images/landbond/267/display_01.jpg | data/images/landbond/267/display_02.jpg | data/images/landbond/267/display_03.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10063315360598.html,https://www.landbond.com/goods/detail/267,https://www.landbond.com/goods/lists/0/?page=13&serie=,2024-06-19 15:39:12,2026-04-02 00:22:14
2026-04-02,联邦家私,268,联邦家具 北美黑胡桃木实木餐桌 复古风小户型可移动桌腿吃饭长方书桌 基础大餐桌 黑胡桃木,Basic,客餐厅,轻复古,3450,0.00,1200*800*750,,FAS级北美黑胡桃,,,https://img.landbond.com//storage/uploads/goods/20240709/8e2804025150516b21b96a79a609cb98.jpg,5,5,https://img.landbond.com//storage/uploads/goods/20240709/70c513727b8307abaa8cdd149558ab66.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240709/0b11e7138fb1fdd4ad4fa5256bb6cbb3.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240709/d538e8e4c30f2afc3fe9b0d3fe70fc58.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240709/13a90d0e5893b1ae36577a40a09b2f29.jpg?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20240709/e19cb17ffff23f9bddb4303489162f88.jpg?imageView2/1/w/300/h/300,data/images/landbond/268/display_01.jpg | data/images/landbond/268/display_02.jpg | data/images/landbond/268/display_03.jpg | data/images/landbond/268/display_04.jpg | data/images/landbond/268/display_05.jpg,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,https://item.jd.com/10103767230393.html#crumb-wrap,https://www.landbond.com/goods/detail/268,https://www.landbond.com/goods/lists/0/?page=13&serie=,2024-07-09 09:13:29,2026-04-01 17:30:06
2026-04-02,联邦家私,270,联邦家私舒芙里系列白蜡木山丘大床,舒芙里,卧室,,4980,4980.00,1570*2163*1010,,白蜡木,S25901BC(1.5M)大床,,https://img.landbond.com//storage/uploads/goods/20241114/3bc5a24aa5fe7f7a655f38bcc1c335c0.png,5,5,https://img.landbond.com//storage/uploads/goods/20241114/9a0ca8e1773fa99f0d5f1b27109e3c5b.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/85c9f15deedd6baa378b492b34d36736.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/d8c61872d0b5318ba7ded67d6e3a5337.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/7c6f68c481258c0b6dac249a79c0f80f.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/de8497d3319b907e2bb0860e6e64cfa0.png?imageView2/1/w/300/h/300,data/images/landbond/270/display_01.png | data/images/landbond/270/display_02.png | data/images/landbond/270/display_03.png | data/images/landbond/270/display_04.png | data/images/landbond/270/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/CY_QjYq,https://www.landbond.com/goods/detail/270,https://www.landbond.com/goods/lists/0/?page=7&serie=,2024-11-14 16:50:11,2026-04-01 20:16:49
2026-04-02,联邦家私,271,联邦家私舒芙里系列白月光沙发皮沙发,舒芙里,客厅,,13520,13520.00,2910*1000*868,,白蜡木,S25902BA+BD(4R)左木扶手沙发[ROLLS-40B生态皮],,https://img.landbond.com//storage/uploads/goods/20241114/68ace27c38b79ff6e59e2db46a8e7566.png,5,5,https://img.landbond.com//storage/uploads/goods/20241114/07dd95c21588edf4f6426e8e2683d6c6.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/823bbd20fd1dcbcef2f9d98625e56c91.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/d821c259d6ed429732fe9497d41849a9.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/f747c97fe8106d464d8ee7f4cc0ea1d7.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/fd929fd909576ebd748036b423527fc5.png?imageView2/1/w/300/h/300,data/images/landbond/271/display_01.png | data/images/landbond/271/display_02.png | data/images/landbond/271/display_03.png | data/images/landbond/271/display_04.png | data/images/landbond/271/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/DD_QjgS,https://www.landbond.com/goods/detail/271,https://www.landbond.com/goods/lists/0/?page=7&serie=,2024-11-14 17:10:27,2026-04-02 00:47:35
2026-04-02,联邦家私,272,联邦家私舒芙里系列白蜡木餐桌盛宴圆餐台,舒芙里,餐厅,,13800,13800.00,1300*1300*750,,白蜡木,S25905BC(1.3M)餐台[江雪白岩板],,https://img.landbond.com//storage/uploads/goods/20241114/07e1f76110654bad452e65edec619a21.png,5,5,https://img.landbond.com//storage/uploads/goods/20241114/43c4d56060dbb365cac9f4592bb31e9c.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/854351a3e7b9cf5b024deb9dc88bea17.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/16f3e19b6e066f23cacfa1f8996e4270.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/a4719ce8e678fefd56f956b0750a29bf.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/af751833509f943aee1b14cf3e8890d1.png?imageView2/1/w/300/h/300,data/images/landbond/272/display_01.png | data/images/landbond/272/display_02.png | data/images/landbond/272/display_03.png | data/images/landbond/272/display_04.png | data/images/landbond/272/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/Dn_QkKm,https://www.landbond.com/goods/detail/272,https://www.landbond.com/goods/lists/0/?page=6&serie=,2024-11-14 17:43:30,2026-04-02 00:25:59
2026-04-02,联邦家私,273,联邦家私舒芙里系列墨香餐台岩板转盘圆餐桌,舒芙里,餐厅,,8580,8580.00,1350*1350*750,,白蜡木,S25906BA(1.35M)圆餐台（含转盘）,,https://img.landbond.com//storage/uploads/goods/20241114/04ddb56feab8227cecec04b9f9492593.png,5,5,https://img.landbond.com//storage/uploads/goods/20241114/941002fd6df7b35b3e43e23fbc74f117.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/aab1a40400ac139bac990a191dfdf455.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/17cf5a393ca7d889c4d494edc4440ff6.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/8595c1fdec884662ba1f81c62b583ad2.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/d1bd2e46252129151124914b0280b1a0.png?imageView2/1/w/300/h/300,data/images/landbond/273/display_01.png | data/images/landbond/273/display_02.png | data/images/landbond/273/display_03.png | data/images/landbond/273/display_04.png | data/images/landbond/273/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/AK_QigN,https://www.landbond.com/goods/detail/273,https://www.landbond.com/goods/lists/0/?page=7&serie=,2024-11-14 17:49:25,2026-04-01 23:00:12
2026-04-02,联邦家私,274,联邦家私舒芙里系列复古橙软包大床沐光皮床,舒芙里,卧室,,9800,9800.00,1940*2140*1040,,白蜡木,S25908BA(1.8M)软包大床[大自然8137半皮],,https://img.landbond.com//storage/uploads/goods/20241114/02a2fac38d3f2b5f58b61bf2ae17fb89.png,4,4,https://img.landbond.com//storage/uploads/goods/20241114/7320bcce098779daa9569bfc8aef1706.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/031d32834ac445568eed6a829c4434b6.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/75f4a1f32f72f537f293bee84806ab52.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/f12a0620742ade51d4162b1f36481094.png?imageView2/1/w/300/h/300,data/images/landbond/274/display_01.png | data/images/landbond/274/display_02.png | data/images/landbond/274/display_03.png | data/images/landbond/274/display_04.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/CA_Qh9O,https://www.landbond.com/goods/detail/274,https://www.landbond.com/goods/lists/0/?page=6&serie=,2024-11-14 17:54:41,2026-04-01 22:15:15
2026-04-02,联邦家私,275,联邦家私舒芙里系列直排电动沙发布艺沙发,舒芙里,客厅,,14500,14500.00,2800*1050(1550)*900,,,S25906(3R)左电动功能位沙发[PERRY-01布],,https://img.landbond.com//storage/uploads/goods/20241114/45b02466e1d866037e45643e7a18e0a6.png,4,4,https://img.landbond.com//storage/uploads/goods/20241114/5fc87e1e421725b955fc28f67436ddde.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/d230350134deb389223cd07771d8c80d.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/88e637c51724921273547baed1223e0e.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241114/2daf38712b578c527eeb07fd16066087.png?imageView2/1/w/300/h/300,data/images/landbond/275/display_01.png | data/images/landbond/275/display_02.png | data/images/landbond/275/display_03.png | data/images/landbond/275/display_04.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/CU_QjK5,https://www.landbond.com/goods/detail/275,https://www.landbond.com/goods/lists/0/?page=5&serie=,2024-11-14 18:00:43,2026-04-01 23:34:06
2026-04-02,联邦家私,276,联邦家私舒芙里轻现代风格夏日海岛沙发布艺沙发模块组合沙发,舒芙里,客厅,,21650,21650.00,3320*2070*800,,,A-S25905BA(3.3M)大组合沙发,,https://img.landbond.com//storage/uploads/goods/20241130/3e9f3500437e511b2d4cc4d5b27f84dd.png,5,5,https://img.landbond.com//storage/uploads/goods/20241130/48fd5d4643cfa960d13e05a18f266b24.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241130/16de511e90aa1c015c24c8d1cbd61fe0.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241130/b32e846942d835261c089803e16e352b.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241130/edfb81d28bc3bf8c299064d3846b4215.png?imageView2/1/w/300/h/300 | https://img.landbond.com//storage/uploads/goods/20241130/d44886268afe133c221571d99f9f990f.png?imageView2/1/w/300/h/300,data/images/landbond/276/display_01.png | data/images/landbond/276/display_02.png | data/images/landbond/276/display_03.png | data/images/landbond/276/display_04.png | data/images/landbond/276/display_05.png,优先解析详情页 carousel-item 主轮播；若失败则回退 API banner；最后回退商品主图 thumb，并过滤非图片资源,,,http://t.weimob.com/DV_Qu3W,https://www.landbond.com/goods/detail/276,https://www.landbond.com/goods/lists/0/?page=5&serie=,2024-11-30 11:39:08,2026-04-01 17:16:44
